ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,duration,orig_bytes,resp_bytes,orig_pkts,resp_pkts,payload_entropy,orig_payload_len,has_uri_payload,label
1780957249.390367,Cb7d90613d3d9,192.168.60.1,39398,192.168.60.6,2394,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.390399,C2228ef614ae7,192.168.60.1,53516,192.168.60.7,255,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.390431,C421a22462a66,192.168.60.1,47972,192.168.60.5,2394,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.39048,C2583998df6e8,192.168.60.1,47860,192.168.60.6,255,tcp,2e-05,0,0,1,1,0.0,0,0,-1
1780957249.390531,Cd16488e6bed3,192.168.60.1,54012,192.168.60.7,1494,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.390564,C819c07d4d22a,192.168.60.1,35510,192.168.60.5,255,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.390597,Ceb777a7b61bc,192.168.60.1,59664,192.168.60.6,1494,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.390629,C366d0d30fc7e,192.168.60.1,52664,192.168.60.7,417,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.390661,C836809f9c8c2,192.168.60.1,46176,192.168.60.5,1494,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.390693,Cd88cff8e4504,192.168.60.1,37484,192.168.60.6,417,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.390725,C0c7db74a8261,192.168.60.1,41064,192.168.60.7,7778,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.390757,C2083437898c1,192.168.60.1,50544,192.168.60.5,417,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.390789,Cf0d129645db0,192.168.60.1,50336,192.168.60.6,7778,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.391112,C13e7c94d0b6f,192.168.60.1,32904,192.168.60.6,1072,tcp,1.7e-05,0,0,1,1,0.0,0,0,-1
1780957249.391158,C48ede8390cab,192.168.60.1,46916,192.168.60.7,1072,tcp,1.5e-05,0,0,1,1,0.0,0,0,-1
1780957249.391197,Cbd648046f162,192.168.60.1,58898,192.168.60.5,7778,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.391227,C438eb6d62ecd,192.168.60.1,37486,192.168.60.6,2105,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.391258,C13fea2da9633,192.168.60.1,48196,192.168.60.7,2105,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.391289,Cc0031fb358d4,192.168.60.1,60228,192.168.60.5,1072,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.39132,C70d3d8ce2057,192.168.60.1,58622,192.168.60.6,12265,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.391351,C4f829f45a4bd,192.168.60.1,44644,192.168.60.7,12265,tcp,1e-05,0,0,1,1,0.0,0,0,-1
1780957249.391381,Cc6e689f1f23b,192.168.60.1,58792,192.168.60.5,2105,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.391411,C96dd79662d68,192.168.60.1,59270,192.168.60.6,7103,tcp,1e-05,0,0,1,1,0.0,0,0,-1
1780957249.391442,Ccaf5cd0ddb21,192.168.60.1,45542,192.168.60.7,7103,tcp,1e-05,0,0,1,1,0.0,0,0,-1
1780957249.391501,Cf31907693365,192.168.60.1,38852,192.168.60.5,12265,tcp,1.3e-05,0,0,1,1,0.0,0,0,-1
1780957249.391535,Ccd93cb6259a6,192.168.60.1,55240,192.168.60.6,10009,tcp,1.3e-05,0,0,1,1,0.0,0,0,-1
1780957249.391569,C3e7ed2302ebb,192.168.60.1,32906,192.168.60.7,10009,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.391788,Cef19e0b8c9fc,192.168.60.1,36714,192.168.60.5,7103,tcp,2.6e-05,0,0,1,1,0.0,0,0,-1
1780957249.391943,C7253231510a7,192.168.60.1,33012,192.168.60.6,800,tcp,1.3e-05,0,0,1,1,0.0,0,0,-1
1780957249.391978,C9eb2dcf437f1,192.168.60.1,41984,192.168.60.7,800,tcp,1.3e-05,0,0,1,1,0.0,0,0,-1
1780957249.392012,Ceaee18db320f,192.168.60.1,53406,192.168.60.5,10009,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.392044,Cb3589c9bd358,192.168.60.1,58550,192.168.60.6,8001,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.392076,C34e432baccda,192.168.60.1,41996,192.168.60.7,8001,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.39211,C6d5e122b12ad,192.168.60.1,43186,192.168.60.5,800,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.392142,Ccd94566b7f01,192.168.60.1,40954,192.168.60.6,9009,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.392174,C22f4eee67c0e,192.168.60.1,49798,192.168.60.7,9009,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.392207,Cd70c9fee0718,192.168.60.1,35316,192.168.60.5,8001,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.392239,Cd7b20ee93a96,192.168.60.1,55128,192.168.60.6,1300,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.392273,C487f17d5ed2b,192.168.60.1,36006,192.168.60.7,1300,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.392306,Cb41623cd1402,192.168.60.1,50866,192.168.60.5,9009,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.392337,C6f0f9ce12afa,192.168.60.1,54506,192.168.60.6,2811,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.39237,C177b876222c3,192.168.60.1,47318,192.168.60.7,2811,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.392402,C5f92650005da,192.168.60.1,45978,192.168.60.5,1300,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.392453,Cddfb0c365beb,192.168.60.1,39486,192.168.60.6,1839,tcp,1.7e-05,0,0,1,1,0.0,0,0,-1
1780957249.392501,Cf476b18a2d48,192.168.60.1,39312,192.168.60.7,1839,tcp,1.3e-05,0,0,1,1,0.0,0,0,-1
1780957249.392536,Cdc97b46e9914,192.168.60.1,54646,192.168.60.5,2811,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.392568,C1bb5e6e4060e,192.168.60.1,37896,192.168.60.6,2382,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.392601,Cd022db5b12ab,192.168.60.1,40200,192.168.60.7,2382,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.392633,Cd68641004a0a,192.168.60.1,51582,192.168.60.5,1839,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.392666,Cd30c660f306e,192.168.60.1,49458,192.168.60.6,9999,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.392698,C9832774f2a87,192.168.60.1,35564,192.168.60.7,9999,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.39273,C76cdf993f0a1,192.168.60.1,36076,192.168.60.5,2382,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.392762,Cb2530690e87a,192.168.60.1,37558,192.168.60.6,1096,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.392794,C093c7043e3c9,192.168.60.1,36518,192.168.60.7,1096,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.392827,C8e64b2a2eda8,192.168.60.1,43550,192.168.60.5,9999,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.392859,Cc20ff26ed367,192.168.60.1,49556,192.168.60.6,5101,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.392891,C1eb468bff998,192.168.60.1,42048,192.168.60.7,5101,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.392924,Caf8f00eda00f,192.168.60.1,34480,192.168.60.5,1096,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.392955,C74589e1584fe,192.168.60.1,41476,192.168.60.6,2161,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.392987,C58fc806046ce,192.168.60.1,35550,192.168.60.7,2161,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.39302,C7b167c233153,192.168.60.1,35476,192.168.60.5,5101,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.393052,C4883546bf942,192.168.60.1,59866,192.168.60.6,1110,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.393083,C61014a457988,192.168.60.1,43438,192.168.60.7,1110,tcp,1.3e-05,0,0,1,1,0.0,0,0,-1
1780957249.39337,Cf3e7b5162704,192.168.60.1,34980,192.168.60.7,4550,tcp,1.4e-05,0,0,1,1,0.0,0,0,-1
1780957249.393407,C2e41e17c2dcf,192.168.60.1,57074,192.168.60.5,2161,tcp,3.5e-05,0,0,1,1,0.0,0,0,-1
1780957249.393474,C5f9f78684c8c,192.168.60.1,39742,192.168.60.6,4550,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.393507,C6948fc4789aa,192.168.60.1,41032,192.168.60.7,1000,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.393541,C8a1fa7b78b11,192.168.60.1,59302,192.168.60.5,1110,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.393573,Ca04746c164f5,192.168.60.1,33792,192.168.60.6,1000,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.393605,Ca26302ec1f4b,192.168.60.1,46798,192.168.60.7,64623,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.393638,Cf8d93d5baaa7,192.168.60.1,39168,192.168.60.5,4550,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.39367,C8c8514da2287,192.168.60.1,60666,192.168.60.6,64623,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.393702,C9a9d13409231,192.168.60.1,33452,192.168.60.7,8651,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.393735,C78fced6fe3d5,192.168.60.1,57936,192.168.60.5,1000,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.393768,Cbb4c81bee03a,192.168.60.1,55098,192.168.60.6,8651,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.3938,C8fd34e2393fe,192.168.60.1,38254,192.168.60.7,3211,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.393832,C7294c46db4bd,192.168.60.1,35662,192.168.60.5,64623,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.393865,Cc54f0ccbc2bf,192.168.60.1,35708,192.168.60.6,3211,tcp,1.4e-05,0,0,1,1,0.0,0,0,-1
1780957249.393904,Cf64c0c8f619f,192.168.60.1,37282,192.168.60.7,1434,tcp,1.3e-05,0,0,1,1,0.0,0,0,-1
1780957249.393942,C3536213b8b71,192.168.60.1,49164,192.168.60.5,8651,tcp,1.3e-05,0,0,1,1,0.0,0,0,-1
1780957249.393979,C4cab245345d2,192.168.60.1,46592,192.168.60.6,1434,tcp,1.3e-05,0,0,1,1,0.0,0,0,-1
1780957249.394016,C3eccb54f650d,192.168.60.1,45864,192.168.60.7,311,tcp,1.3e-05,0,0,1,1,0.0,0,0,-1
1780957249.394053,C111d6c5ef441,192.168.60.1,59506,192.168.60.5,3211,tcp,1.4e-05,0,0,1,1,0.0,0,0,-1
1780957249.394092,Ceb6df2fa9e6b,192.168.60.1,48496,192.168.60.6,311,tcp,1.3e-05,0,0,1,1,0.0,0,0,-1
1780957249.394129,C0121d94974bb,192.168.60.1,41940,192.168.60.7,2522,tcp,1.4e-05,0,0,1,1,0.0,0,0,-1
1780957249.394169,Cbc169b20e832,192.168.60.1,54446,192.168.60.5,1434,tcp,1.4e-05,0,0,1,1,0.0,0,0,-1
1780957249.394204,C41eb55a852d6,192.168.60.1,56350,192.168.60.6,2522,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.394235,C2e0231a92fb1,192.168.60.1,33716,192.168.60.7,9090,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.394266,C3218c601cb93,192.168.60.1,34450,192.168.60.5,311,tcp,1e-05,0,0,1,1,0.0,0,0,-1
1780957249.394296,C6389634e9e34,192.168.60.1,37866,192.168.60.6,9090,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.394327,C79880a9bbb5b,192.168.60.1,53370,192.168.60.7,7435,tcp,1e-05,0,0,1,1,0.0,0,0,-1
1780957249.394357,C6057cb22bdef,192.168.60.1,40754,192.168.60.5,2522,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.394432,C5c88034967c5,192.168.60.1,37966,192.168.60.6,7435,tcp,1.6e-05,0,0,1,1,0.0,0,0,-1
1780957249.394477,C13ea6989f443,192.168.60.1,39626,192.168.60.7,44501,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.394509,Cde6b54f4d6fc,192.168.60.1,47522,192.168.60.5,9090,tcp,1e-05,0,0,1,1,0.0,0,0,-1
1780957249.394539,C86bab92ba441,192.168.60.1,32784,192.168.60.6,44501,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.39457,C53148387cd88,192.168.60.1,40980,192.168.60.7,683,tcp,1e-05,0,0,1,1,0.0,0,0,-1
1780957249.3946,C8a38c9b6a71d,192.168.60.1,37692,192.168.60.5,7435,tcp,1e-05,0,0,1,1,0.0,0,0,-1
1780957249.39463,Cf5c75c40312c,192.168.60.1,45602,192.168.60.6,683,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.394661,Cf9cbe89b8c46,192.168.60.1,44956,192.168.60.7,2638,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.394691,C44fef21bd040,192.168.60.1,46260,192.168.60.5,44501,tcp,1e-05,0,0,1,1,0.0,0,0,-1
1780957249.394721,Ca8a8cdfd34e8,192.168.60.1,38862,192.168.60.6,2638,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.394752,C5f1d095c5353,192.168.60.1,55156,192.168.60.7,3920,tcp,1e-05,0,0,1,1,0.0,0,0,-1
1780957249.394782,C7fe4defae48e,192.168.60.1,40094,192.168.60.5,683,tcp,1e-05,0,0,1,1,0.0,0,0,-1
1780957249.394812,C2da53283fa87,192.168.60.1,46924,192.168.60.6,3920,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.394842,C989f998871a7,192.168.60.1,40794,192.168.60.7,8081,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.394872,C2753f204a6f0,192.168.60.1,45888,192.168.60.5,2638,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.394905,C1b58ec075bd7,192.168.60.1,55246,192.168.60.6,8081,tcp,1e-05,0,0,1,1,0.0,0,0,-1
1780957249.394935,C9685783605df,192.168.60.1,47094,192.168.60.7,9485,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.394965,C42aef20ec19a,192.168.60.1,56492,192.168.60.5,3920,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.394995,Cbed3d1579df8,192.168.60.1,53566,192.168.60.6,9485,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.395025,C0a39d85015c1,192.168.60.1,51308,192.168.60.7,3011,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.395056,C764d3f1f3a6e,192.168.60.1,50840,192.168.60.5,8081,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.395324,C13e3bc090b54,192.168.60.1,47400,192.168.60.5,9485,tcp,1.3e-05,0,0,1,1,0.0,0,0,-1
1780957249.395359,C0422ed4753cb,192.168.60.1,50090,192.168.60.6,3011,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.39539,Cb0016f87c2bc,192.168.60.1,60102,192.168.60.7,4443,tcp,1e-05,0,0,1,1,0.0,0,0,-1
1780957249.395421,Cd2a96b52539d,192.168.60.1,44940,192.168.60.5,3011,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.395454,C2a56075539ab,192.168.60.1,51944,192.168.60.6,4443,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.395513,C8ecaeee3b4a0,192.168.60.1,39134,192.168.60.7,3371,tcp,1.6e-05,0,0,1,1,0.0,0,0,-1
1780957249.395554,C6fa6f5b2826b,192.168.60.1,50936,192.168.60.5,4443,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.395588,Ce7e1deda18ce,192.168.60.1,50560,192.168.60.6,3371,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.39562,C5906cd5b4728,192.168.60.1,44356,192.168.60.7,7025,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.395652,C53fbaf6edf4d,192.168.60.1,43546,192.168.60.5,3371,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.395685,Cc7bff755eedb,192.168.60.1,44910,192.168.60.6,7025,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.395718,Cca841e41c539,192.168.60.1,40830,192.168.60.7,8402,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.395749,C617bca0fcf72,192.168.60.1,37684,192.168.60.5,7025,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.395782,C897e54602b59,192.168.60.1,48052,192.168.60.6,8402,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.395814,C084d2032d353,192.168.60.1,41484,192.168.60.7,32772,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.395847,Ce0d8c0a24727,192.168.60.1,35372,192.168.60.5,8402,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.395879,Cd0462fd23e9b,192.168.60.1,55580,192.168.60.6,32772,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.395911,C8d42935918b6,192.168.60.1,49996,192.168.60.7,843,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.395943,C6dbba7870f34,192.168.60.1,38416,192.168.60.5,32772,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.395976,C8eac25b92bb3,192.168.60.1,39532,192.168.60.6,843,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.396009,Ca6c11cfea29c,192.168.60.1,37780,192.168.60.7,888,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.39604,C8e0e33d635cd,192.168.60.1,50738,192.168.60.5,843,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.396072,C78d4124ae716,192.168.60.1,37806,192.168.60.6,888,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.396105,Cd91b6a875693,192.168.60.1,41586,192.168.60.7,5100,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.396137,C00ffd4779ad6,192.168.60.1,42974,192.168.60.5,888,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.39617,Cdea0eb6d536e,192.168.60.1,53632,192.168.60.6,5100,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.396202,Cbd71bd2cd7b5,192.168.60.1,39686,192.168.60.7,10215,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.396234,C6c5a0bd2cc06,192.168.60.1,44884,192.168.60.5,5100,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.396266,Cca02521f44c3,192.168.60.1,45074,192.168.60.6,10215,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.396298,C94dc37ad3bc9,192.168.60.1,55720,192.168.60.7,8443,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.396352,Ca64660abd455,192.168.60.1,59666,192.168.60.5,10215,tcp,0.000173,0,0,1,1,0.0,0,0,-1
1780957249.396562,C35558efee02b,192.168.60.1,46270,192.168.60.6,8443,tcp,1.4e-05,0,0,1,1,0.0,0,0,-1
1780957249.396598,C4bee43651868,192.168.60.1,42626,192.168.60.7,524,tcp,1.3e-05,0,0,1,1,0.0,0,0,-1
1780957249.396633,Cc5d4a646f757,192.168.60.1,52544,192.168.60.5,8443,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.396666,C5b58a6c57584,192.168.60.1,50750,192.168.60.6,524,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.396699,C99d7ee989da9,192.168.60.1,50938,192.168.60.7,7800,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.396731,C470b811fe9c4,192.168.60.1,51522,192.168.60.5,524,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.396763,Cdc901c722885,192.168.60.1,56704,192.168.60.6,7800,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.396796,Cc8c18d06a6fb,192.168.60.1,56274,192.168.60.7,7,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.396828,C0f9921d17cbd,192.168.60.1,45228,192.168.60.5,7800,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.396861,C9f5f01212c15,192.168.60.1,40222,192.168.60.6,7,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.396893,C16cf3722eedf,192.168.60.1,41436,192.168.60.7,2035,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.396925,Cf2c322644ab3,192.168.60.1,40840,192.168.60.5,7,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.396957,C187e8152dcab,192.168.60.1,41720,192.168.60.6,2035,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.396994,C681e81ac686e,192.168.60.1,45112,192.168.60.7,163,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.397028,Cfa987a5179cc,192.168.60.1,42704,192.168.60.5,2035,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.39706,C004b3d1d84a6,192.168.60.1,46162,192.168.60.6,163,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.397092,C184318a08624,192.168.60.1,48532,192.168.60.7,6788,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.397125,Cdcf1869f0a04,192.168.60.1,58066,192.168.60.5,163,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.397157,C37e5f0b40f29,192.168.60.1,58784,192.168.60.6,6788,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.397473,C499f3135f1a8,192.168.60.1,46404,192.168.60.6,2048,tcp,1.6e-05,0,0,1,1,0.0,0,0,-1
1780957249.397515,Cec798889b766,192.168.60.1,36560,192.168.60.7,2048,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.397549,C2f74d8db2960,192.168.60.1,37388,192.168.60.5,6788,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.397581,C91d4446ca49e,192.168.60.1,39040,192.168.60.6,10626,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.397614,C2431763ca8d1,192.168.60.1,48626,192.168.60.7,10626,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.397646,C1516b2aab970,192.168.60.1,35662,192.168.60.5,2048,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.397678,C3b52b7849c3b,192.168.60.1,37030,192.168.60.6,6881,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.397711,Cf188836c2049,192.168.60.1,42404,192.168.60.7,6881,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.397744,C275609f0b920,192.168.60.1,41184,192.168.60.5,10626,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.397775,C526cf5d8ad61,192.168.60.1,40476,192.168.60.6,1301,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.397807,C1273f0e9809b,192.168.60.1,54430,192.168.60.7,1301,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.397839,Cfefd07c88c8d,192.168.60.1,50874,192.168.60.5,6881,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.397872,C76c61fcc630d,192.168.60.1,35314,192.168.60.6,2099,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.397904,C926b8539d62b,192.168.60.1,54632,192.168.60.7,2099,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.397936,C758d5f0d408a,192.168.60.1,58952,192.168.60.5,1301,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.397969,C436ab964d99b,192.168.60.1,48060,192.168.60.6,1974,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.398002,C0451e8f3151c,192.168.60.1,32992,192.168.60.7,1974,tcp,1.3e-05,0,0,1,1,0.0,0,0,-1
1780957249.398036,Cd5578d7d9714,192.168.60.1,50930,192.168.60.5,2099,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.398068,C9bd0587d83cd,192.168.60.1,36886,192.168.60.6,1900,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.3981,C645a0d1c86c0,192.168.60.1,55184,192.168.60.7,1900,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.398133,C98ff53a93f38,192.168.60.1,34444,192.168.60.5,1974,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.398165,C8c80e83a334a,192.168.60.1,53380,192.168.60.6,42,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.398198,C758b70b6ba9f,192.168.60.1,54772,192.168.60.7,42,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.398232,C09be4f74b8cf,192.168.60.1,46172,192.168.60.5,1900,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.398264,C1ade8a6138f6,192.168.60.1,51752,192.168.60.6,1036,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.398324,C3793aadbda97,192.168.60.1,33010,192.168.60.7,1036,tcp,1.6e-05,0,0,1,1,0.0,0,0,-1
1780957249.398365,C9b3518f4a8d6,192.168.60.1,42048,192.168.60.5,42,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.398397,C1e42ab1268a7,192.168.60.1,36798,192.168.60.6,6129,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.39843,C47fc99165e7a,192.168.60.1,48292,192.168.60.7,6129,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.398463,Cf2d0ec8a603d,192.168.60.1,32938,192.168.60.5,1036,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.398495,Cdca37696b026,192.168.60.1,34990,192.168.60.6,5802,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.398529,C86f1ed6a8eac,192.168.60.1,53578,192.168.60.7,5802,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.398561,Cd5e00ec9d548,192.168.60.1,59640,192.168.60.5,6129,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.398593,Ca626ebf87cca,192.168.60.1,60592,192.168.60.6,3801,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.398625,C5ff3000e3b19,192.168.60.1,32830,192.168.60.7,3801,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
